Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category,Conversion_Year,Conversion_Month,Conversion_Weekday,Conversion_Quarter,Conversion_Day
CONV01649,U6888,8297.95,27-02-2025,9.02388428,1693,0,Very High,2025,February,Thursday,1,27
CONV01650,U4361,44249.52,10-10-2025,10.6976224,216,1,Very High,2025,October,Friday,4,10
CONV01651,U8731,47704.1,18-12-2025,10.77279359,84,1,Very High,2025,December,Thursday,4,18
CONV01652,U3509,15128.94,04-02-2025,9.624430841,1393,0,Very High,2025,February,Tuesday,1,4
CONV01653,U2078,35163.34,27-02-2025,10.46778778,598,1,Very High,2025,February,Thursday,1,27
CONV01654,U2216,27181.76,04-02-2025,10.21033823,937,1,Very High,2025,February,Tuesday,1,4
CONV01655,U1216,4636.61,20-05-2025,8.441954426,1837,0,Very High,2025,May,Tuesday,2,20
CONV01656,U2922,42587.13,29-01-2025,10.65933085,266,1,Very High,2025,January,Wednesday,1,29
CONV01657,U7248,31875.8,08-02-2025,10.36963375,736,1,Very High,2025,February,Saturday,1,8
CONV01658,U0491,1852.43,07-02-2025,7.524793255,1943,0,Very High,2025,February,Friday,1,7
CONV01659,U9599,9925.89,13-03-2025,9.203002516,1625,0,Very High,2025,March,Thursday,1,13
CONV01660,U9911,49425.94,24-01-2025,10.8082509,17,1,Very High,2025,January,Friday,1,24
CONV01661,U4750,4709.5,25-06-2025,8.457549338,1831,0,Very High,2025,June,Wednesday,2,25
CONV01662,U8557,41305.67,18-02-2025,10.62877927,324,1,Very High,2025,February,Tuesday,1,18
CONV01663,U8310,2685.25,12-08-2025,7.895901448,1916,0,Very High,2025,August,Tuesday,3,12
CONV01664,U5595,26036.59,03-03-2025,10.16729654,981,1,Very High,2025,March,Monday,1,3
CONV01665,U2446,49538.04,29-05-2025,10.81051632,11,1,Very High,2025,May,Thursday,2,29
CONV01666,U0687,31438.34,11-10-2025,10.35581525,753,1,Very High,2025,October,Saturday,4,11
CONV01667,U9147,39432.9,24-08-2025,10.58238113,398,1,Very High,2025,August,Sunday,3,24
CONV01668,U2006,26664.5,17-08-2025,10.19112587,958,1,Very High,2025,August,Sunday,3,17
CONV01669,U2908,44082.47,15-10-2025,10.69384016,222,1,Very High,2025,October,Wednesday,4,15
CONV01670,U6549,33813.49,22-05-2025,10.42864469,658,1,Very High,2025,May,Thursday,2,22
CONV01671,U9363,36662.31,10-12-2025,10.50953181,533,1,Very High,2025,December,Wednesday,4,10
CONV01672,U6034,5652.6,28-10-2025,8.640047789,1794,0,Very High,2025,October,Tuesday,4,28
CONV01673,U6388,18996.42,31-03-2025,9.852058459,1258,0,Very High,2025,March,Monday,1,31
CONV01674,U5570,15044.74,05-11-2025,9.618850174,1399,0,Very High,2025,November,Wednesday,4,5
CONV01675,U4585,48018.6,14-06-2025,10.77936454,67,1,Very High,2025,June,Saturday,2,14
CONV01676,U9111,9333.5,01-01-2026,9.141472493,1648,0,Very High,2026,January,Thursday,1,1
CONV01677,U1009,2358.28,01-01-2026,7.766111767,1928,0,Very High,2026,January,Thursday,1,1
CONV01678,U5818,29562.52,08-05-2025,10.29429645,822,1,Very High,2025,May,Thursday,2,8
CONV01679,U1476,23009.82,04-03-2025,10.04371982,1095,0,Very High,2025,March,Tuesday,1,4
CONV01680,U9721,10300.51,22-02-2025,9.240045765,1607,0,Very High,2025,February,Saturday,1,22
CONV01681,U6663,47832.42,16-02-2025,10.77547984,81,1,Very High,2025,February,Sunday,1,16
CONV01682,U6672,26461.47,10-10-2025,10.18348278,963,1,Very High,2025,October,Friday,4,10
CONV01683,U9603,21043.62,13-03-2025,9.954400224,1183,0,Very High,2025,March,Thursday,1,13
CONV01684,U5470,25118.91,22-09-2025,10.13141604,1016,0,Very High,2025,September,Monday,3,22
CONV01685,U3502,39708.09,24-07-2025,10.58933541,388,1,Very High,2025,July,Thursday,3,24
CONV01686,U9422,14966.05,03-06-2025,9.613606397,1403,0,Very High,2025,June,Tuesday,2,3
CONV01687,U2283,40839.85,02-08-2025,10.61743808,347,1,Very High,2025,August,Saturday,3,2
CONV01688,U7394,21204.31,23-05-2025,9.962006901,1177,0,Very High,2025,May,Friday,2,23
CONV01689,U6673,1552.08,16-02-2025,7.347995335,1958,0,Very High,2025,February,Sunday,1,16
CONV01690,U8509,37443.97,04-01-2026,10.53062767,496,1,Very High,2026,January,Sunday,1,4
CONV01691,U5920,30567.66,14-08-2025,10.32773058,781,1,Very High,2025,August,Thursday,3,14
CONV01692,U1638,44925.93,11-04-2025,10.71279267,189,1,Very High,2025,April,Friday,2,11
CONV01693,U1783,24520.87,30-09-2025,10.10732065,1035,0,Very High,2025,September,Tuesday,3,30
CONV01694,U4322,6233.51,07-06-2025,8.737855266,1770,0,Very High,2025,June,Saturday,2,7
CONV01695,U4890,33521.79,19-05-2025,10.41998079,666,1,Very High,2025,May,Monday,2,19
CONV01696,U6133,3143.32,02-12-2025,8.05335293,1895,0,Very High,2025,December,Tuesday,4,2
CONV01697,U8314,35523.59,02-08-2025,10.47798041,581,1,Very High,2025,August,Saturday,3,2
CONV01698,U4182,37932.83,17-11-2025,10.54359861,473,1,Very High,2025,November,Monday,4,17
CONV01699,U6159,27858.58,22-12-2025,10.23493217,910,1,Very High,2025,December,Monday,4,22
CONV01700,U4843,18625.93,28-03-2025,9.832363662,1268,0,Very High,2025,March,Friday,1,28
CONV01701,U0349,31129.79,11-10-2025,10.34595264,762,1,Very High,2025,October,Saturday,4,11
CONV01702,U4824,28413.8,13-04-2025,10.25466542,883,1,Very High,2025,April,Sunday,2,13
CONV01703,U2540,23130.48,05-08-2025,10.04894974,1089,0,Very High,2025,August,Tuesday,3,5
CONV01704,U9203,11409.67,18-05-2025,9.342304162,1565,0,Very High,2025,May,Sunday,2,18
CONV01705,U2270,1366.21,29-12-2025,7.220527446,1968,0,Very High,2025,December,Monday,4,29
CONV01706,U2335,21990.34,22-12-2025,9.998404018,1139,0,Very High,2025,December,Monday,4,22
CONV01707,U2403,5128.12,28-08-2025,8.542689383,1814,0,Very High,2025,August,Thursday,3,28
CONV01708,U3550,40532.74,11-01-2025,10.60988999,362,1,Very High,2025,January,Saturday,1,11
CONV01709,U4128,27302.67,16-04-2025,10.2147764,933,1,Very High,2025,April,Wednesday,2,16
CONV01710,U0483,11574.87,26-03-2025,9.356678038,1559,0,Very High,2025,March,Wednesday,1,26
CONV01711,U1026,48992.7,10-02-2025,10.799447,35,1,Very High,2025,February,Monday,1,10
CONV01712,U5487,19071.98,15-01-2025,9.856027953,1257,0,Very High,2025,January,Wednesday,1,15
CONV01713,U0891,9270.87,10-09-2025,9.134740364,1653,0,Very High,2025,September,Wednesday,3,10
CONV01714,U2354,11415.28,03-02-2025,9.342795686,1564,0,Very High,2025,February,Monday,1,3
CONV01715,U6402,47175.08,22-04-2025,10.76164226,106,1,Very High,2025,April,Tuesday,2,22
CONV01716,U2248,40034.02,19-07-2025,10.59750985,379,1,Very High,2025,July,Saturday,3,19
CONV01717,U2638,30289.01,10-11-2025,10.31857323,799,1,Very High,2025,November,Monday,4,10
CONV01718,U1101,22966.39,12-04-2025,10.04183066,1098,0,Very High,2025,April,Saturday,2,12
CONV01719,U1782,4417.97,28-08-2025,8.393661916,1844,0,Very High,2025,August,Thursday,3,28
CONV01720,U0008,37641.72,21-07-2025,10.53589485,488,1,Very High,2025,July,Monday,3,21
CONV01721,U9396,9924.17,10-07-2025,9.202829234,1626,0,Very High,2025,July,Thursday,3,10
CONV01722,U0806,2865.39,24-04-2025,7.960808677,1907,0,Very High,2025,April,Thursday,2,24
CONV01723,U7065,12207.12,28-05-2025,9.409856583,1530,0,Very High,2025,May,Wednesday,2,28
CONV01724,U7590,8930.75,18-09-2025,9.097367623,1668,0,Very High,2025,September,Thursday,3,18
CONV01725,U8786,10072.58,20-04-2025,9.217671434,1618,0,Very High,2025,April,Sunday,2,20
CONV01726,U9937,21588.01,08-09-2025,9.979939668,1158,0,Very High,2025,September,Monday,3,8
CONV01727,U8905,1943.27,22-12-2025,7.572641864,1938,0,Very High,2025,December,Monday,4,22
CONV01728,U9644,21720.12,27-10-2025,9.986040338,1152,0,Very High,2025,October,Monday,4,27
CONV01729,U3866,40476.48,23-08-2025,10.60850105,365,1,Very High,2025,August,Saturday,3,23
CONV01730,U2801,17790.54,24-04-2025,9.786478342,1295,0,Very High,2025,April,Thursday,2,24
CONV01731,U8833,13612.98,05-09-2025,9.518852485,1464,0,Very High,2025,September,Friday,3,5
CONV01732,U1192,28609.42,03-11-2025,10.26152627,867,1,Very High,2025,November,Monday,4,3
CONV01733,U4400,30643.58,10-05-2025,10.33021109,778,1,Very High,2025,May,Saturday,2,10
CONV01734,U5422,36617.02,08-02-2025,10.50829575,536,1,Very High,2025,February,Saturday,1,8
CONV01735,U2130,42383.71,21-06-2025,10.65454296,273,1,Very High,2025,June,Saturday,2,21
CONV01736,U5682,25622.98,19-09-2025,10.15128391,999,0,Very High,2025,September,Friday,3,19
CONV01737,U3855,19829.56,12-10-2025,9.894979461,1222,0,Very High,2025,October,Sunday,4,12
CONV01738,U4504,3642.31,03-08-2025,8.200647888,1876,0,Very High,2025,August,Sunday,3,3
CONV01739,U2457,22105,01-12-2025,10.00360434,1134,0,Very High,2025,December,Monday,4,1
CONV01740,U0626,34237.36,26-11-2025,10.44110193,645,1,Very High,2025,November,Wednesday,4,26
CONV01741,U0850,1979.94,20-01-2026,7.591326759,1936,0,Very High,2026,January,Tuesday,1,20
CONV01742,U9326,6678.86,28-01-2025,8.806852308,1758,0,Very High,2025,January,Tuesday,1,28
CONV01743,U4116,23303.95,16-04-2025,10.05642106,1080,0,Very High,2025,April,Wednesday,2,16
CONV01744,U2181,29014.63,24-12-2025,10.27558993,844,1,Very High,2025,December,Wednesday,4,24
CONV01745,U1690,13406.06,15-07-2025,9.503536713,1478,0,Very High,2025,July,Tuesday,3,15
CONV01746,U2915,48447.09,30-06-2025,10.78824819,55,1,Very High,2025,June,Monday,2,30
CONV01747,U9961,11565.91,17-01-2026,9.355903715,1560,0,Very High,2026,January,Saturday,1,17
CONV01748,U0421,13511.04,09-12-2025,9.511336419,1471,0,Very High,2025,December,Tuesday,4,9
CONV01749,U4708,10110.9,03-06-2025,9.221468227,1616,0,Very High,2025,June,Tuesday,2,3
CONV01750,U7885,2821.05,19-11-2025,7.94521885,1910,0,Very High,2025,November,Wednesday,4,19
CONV01751,U5968,4866.26,27-04-2025,8.490286429,1825,0,Very High,2025,April,Sunday,2,27
CONV01752,U2843,11116.15,20-07-2025,9.31624424,1574,0,Very High,2025,July,Sunday,3,20
CONV01753,U7330,48010.11,20-06-2025,10.77918772,68,1,Very High,2025,June,Friday,2,20
CONV01754,U0577,19455.15,17-07-2025,9.875918494,1235,0,Very High,2025,July,Thursday,3,17
CONV01755,U9914,13948.26,13-03-2025,9.543181739,1449,0,Very High,2025,March,Thursday,1,13
CONV01756,U6590,16879.21,19-04-2025,9.733897209,1333,0,Very High,2025,April,Saturday,2,19
CONV01757,U8298,22388.97,10-08-2025,10.01636837,1123,0,Very High,2025,August,Sunday,3,10
CONV01758,U4582,36777.95,18-10-2025,10.51268095,526,1,Very High,2025,October,Saturday,4,18
CONV01759,U4990,40714.69,24-11-2025,10.6143688,356,1,Very High,2025,November,Monday,4,24
CONV01760,U0703,32138.67,08-04-2025,10.37784637,724,1,Very High,2025,April,Tuesday,2,8
CONV01761,U5341,775.7,22-06-2025,6.655054175,1990,0,High,2025,June,Sunday,2,22
CONV01762,U9103,14553.52,13-04-2025,9.585656877,1420,0,Very High,2025,April,Sunday,2,13
CONV01763,U8039,34672.85,13-04-2025,10.45374108,618,1,Very High,2025,April,Sunday,2,13
CONV01764,U6772,6921.96,14-04-2025,8.842598703,1747,0,Very High,2025,April,Monday,2,14
CONV01765,U3427,40366.55,10-02-2025,10.60578152,370,1,Very High,2025,February,Monday,1,10
CONV01766,U2070,43993.87,03-05-2025,10.69182832,224,1,Very High,2025,May,Saturday,2,3
CONV01767,U1473,13488.32,29-09-2025,9.50965354,1474,0,Very High,2025,September,Monday,3,29
CONV01768,U2705,35455.25,20-09-2025,10.47605482,585,1,Very High,2025,September,Saturday,3,20
CONV01769,U4266,13648.7,09-07-2025,9.521472822,1462,0,Very High,2025,July,Wednesday,3,9
CONV01770,U1479,22951.88,17-10-2025,10.0411987,1100,0,Very High,2025,October,Friday,4,17
CONV01771,U2977,23704.24,16-08-2025,10.0734514,1064,0,Very High,2025,August,Saturday,3,16
CONV01772,U9249,47856.2,31-12-2025,10.77597686,78,1,Very High,2025,December,Wednesday,4,31
CONV01773,U3508,36773.85,24-08-2025,10.51256947,527,1,Very High,2025,August,Sunday,3,24
CONV01774,U9063,44886.97,19-10-2025,10.71192511,192,1,Very High,2025,October,Sunday,4,19
CONV01775,U3330,13705.52,16-06-2025,9.525626911,1459,0,Very High,2025,June,Monday,2,16
CONV01776,U3586,12733.2,24-03-2025,9.452046566,1501,0,Very High,2025,March,Monday,1,24
CONV01777,U1909,41331.02,30-04-2025,10.62939278,322,1,Very High,2025,April,Wednesday,2,30
CONV01778,U1145,12701.22,21-04-2025,9.44953206,1503,0,Very High,2025,April,Monday,2,21
CONV01779,U8034,29189.14,15-01-2026,10.28158626,832,1,Very High,2026,January,Thursday,1,15
CONV01780,U1615,36595.55,02-04-2025,10.50770925,539,1,Very High,2025,April,Wednesday,2,2
CONV01781,U4347,40636.23,01-11-2025,10.61243992,359,1,Very High,2025,November,Saturday,4,1
CONV01782,U5724,37129.07,08-01-2026,10.52218243,511,1,Very High,2026,January,Thursday,1,8
CONV01783,U8766,41973.8,14-08-2025,10.64482472,297,1,Very High,2025,August,Thursday,3,14
CONV01784,U6355,28846.96,22-12-2025,10.26979456,853,1,Very High,2025,December,Monday,4,22
CONV01785,U3442,39057.77,09-11-2025,10.57282271,418,1,Very High,2025,November,Sunday,4,9
CONV01786,U0394,24159.45,09-03-2025,10.09247228,1046,0,Very High,2025,March,Sunday,1,9
CONV01787,U9447,10915.65,19-08-2025,9.298044426,1583,0,Very High,2025,August,Tuesday,3,19
CONV01788,U0794,8013.48,27-11-2025,8.989005185,1705,0,Very High,2025,November,Thursday,4,27
CONV01789,U2288,38683.16,18-02-2025,10.56318549,438,1,Very High,2025,February,Tuesday,1,18
CONV01790,U2961,36222.7,05-02-2025,10.49746888,556,1,Very High,2025,February,Wednesday,1,5
CONV01791,U3244,11097.42,24-11-2025,9.314558035,1575,0,Very High,2025,November,Monday,4,24
CONV01792,U0220,32706.01,26-12-2025,10.39534471,697,1,Very High,2025,December,Friday,4,26
CONV01793,U2886,1624.12,10-03-2025,7.393336938,1955,0,Very High,2025,March,Monday,1,10
CONV01794,U9445,7931.34,16-12-2025,8.978703353,1707,0,Very High,2025,December,Tuesday,4,16
CONV01795,U5734,37234.55,03-08-2025,10.52501923,503,1,Very High,2025,August,Sunday,3,3
CONV01796,U9560,5309.82,26-09-2025,8.577501528,1809,0,Very High,2025,September,Friday,3,26
CONV01797,U9007,19674.75,11-07-2025,9.887142192,1229,0,Very High,2025,July,Friday,3,11
CONV01798,U0421,3163.86,17-03-2025,8.0598641,1893,0,Very High,2025,March,Monday,1,17
CONV01799,U4554,31161.53,14-02-2025,10.34697169,759,1,Very High,2025,February,Friday,1,14
CONV01800,U2130,32679.67,03-04-2025,10.39453905,699,1,Very High,2025,April,Thursday,2,3
CONV01801,U0125,43389.49,25-04-2025,10.67799557,242,1,Very High,2025,April,Friday,2,25
CONV01802,U8133,18744.02,13-11-2025,9.838683396,1264,0,Very High,2025,November,Thursday,4,13
CONV01803,U5703,42253.51,09-08-2025,10.65146637,280,1,Very High,2025,August,Saturday,3,9
CONV01804,U7566,2684.12,12-08-2025,7.895480699,1917,0,Very High,2025,August,Tuesday,3,12
CONV01805,U9075,20232.6,22-05-2025,9.915099868,1206,0,Very High,2025,May,Thursday,2,22
CONV01806,U0216,36474.77,03-10-2025,10.50440348,545,1,Very High,2025,October,Friday,4,3
CONV01807,U5616,4679.53,12-01-2026,8.45116663,1833,0,Very High,2026,January,Monday,1,12
CONV01808,U3756,40743.36,29-06-2025,10.6150727,353,1,Very High,2025,June,Sunday,2,29
CONV01809,U2867,1727.11,18-03-2025,7.454783605,1950,0,Very High,2025,March,Tuesday,1,18
CONV01810,U5822,21759.5,25-08-2025,9.987851679,1150,0,Very High,2025,August,Monday,3,25
CONV01811,U3260,20427.7,05-01-2026,9.924696054,1203,0,Very High,2026,January,Monday,1,5
CONV01812,U1294,26468.49,26-07-2025,10.18374803,962,1,Very High,2025,July,Saturday,3,26
CONV01813,U6603,15874.76,11-08-2025,9.672548697,1373,0,Very High,2025,August,Monday,3,11
CONV01814,U7957,45739.51,09-12-2025,10.73073962,161,1,Very High,2025,December,Tuesday,4,9
CONV01815,U9045,37985.72,03-03-2025,10.5449919,470,1,Very High,2025,March,Monday,1,3
CONV01816,U1078,13148.32,01-07-2025,9.484125325,1482,0,Very High,2025,July,Tuesday,3,1
CONV01817,U8142,49490.05,11-08-2025,10.80954712,14,1,Very High,2025,August,Monday,3,11
CONV01818,U1971,28048.83,10-08-2025,10.24173785,902,1,Very High,2025,August,Sunday,3,10
CONV01819,U4697,28765.39,02-02-2025,10.26696297,856,1,Very High,2025,February,Sunday,1,2
CONV01820,U8445,14810.74,27-12-2025,9.603175389,1410,0,Very High,2025,December,Saturday,4,27
CONV01821,U2706,1802.19,23-08-2025,7.497312598,1945,0,Very High,2025,August,Saturday,3,23
CONV01822,U1459,8338.74,20-08-2025,9.02878732,1690,0,Very High,2025,August,Wednesday,3,20
CONV01823,U1372,35239.94,20-05-2025,10.46996375,593,1,Very High,2025,May,Tuesday,2,20
CONV01824,U7350,48812.56,16-04-2025,10.79576342,41,1,Very High,2025,April,Wednesday,2,16
CONV01825,U8327,46439.75,13-02-2025,10.74593259,131,1,Very High,2025,February,Thursday,1,13
CONV01826,U7394,37003.56,09-07-2025,10.51879643,520,1,Very High,2025,July,Wednesday,3,9
CONV01827,U8833,1771.8,16-04-2025,7.480315497,1948,0,Very High,2025,April,Wednesday,2,16
CONV01828,U2947,4713.84,26-04-2025,8.45847026,1830,0,Very High,2025,April,Saturday,2,26
CONV01829,U8187,39677.43,31-12-2025,10.58856299,389,1,Very High,2025,December,Wednesday,4,31
CONV01830,U9480,31951.73,18-12-2025,10.3720129,732,1,Very High,2025,December,Thursday,4,18
CONV01831,U1449,18053.2,26-10-2025,9.801133624,1288,0,Very High,2025,October,Sunday,4,26
CONV01832,U9064,36281.83,24-10-2025,10.49909991,553,1,Very High,2025,October,Friday,4,24
CONV01833,U6524,2735.8,23-04-2025,7.914544634,1914,0,Very High,2025,April,Wednesday,2,23
CONV01834,U6288,13609.15,26-10-2025,9.518571117,1465,0,Very High,2025,October,Sunday,4,26
CONV01835,U1062,28261.24,19-08-2025,10.24928192,890,1,Very High,2025,August,Tuesday,3,19
CONV01836,U6663,6690.36,06-06-2025,8.808572421,1757,0,Very High,2025,June,Friday,2,6
CONV01837,U8222,44076.55,01-05-2025,10.69370586,223,1,Very High,2025,May,Thursday,2,1
CONV01838,U7294,21533.26,24-11-2025,9.977400434,1163,0,Very High,2025,November,Monday,4,24
CONV01839,U9610,37896.81,27-05-2025,10.54264861,474,1,Very High,2025,May,Tuesday,2,27
CONV01840,U7785,9735.73,04-08-2025,9.183660611,1634,0,Very High,2025,August,Monday,3,4
CONV01841,U0360,47829.34,19-04-2025,10.77541545,82,1,Very High,2025,April,Saturday,2,19
CONV01842,U7028,43715.57,04-07-2025,10.68548249,235,1,Very High,2025,July,Friday,3,4
CONV01843,U7702,38733.79,09-09-2025,10.56449344,435,1,Very High,2025,September,Tuesday,3,9
CONV01844,U0686,36609.55,03-11-2025,10.50809173,537,1,Very High,2025,November,Monday,4,3
CONV01845,U7256,42465.65,22-05-2025,10.65647434,270,1,Very High,2025,May,Thursday,2,22
CONV01846,U6170,31015.17,02-06-2025,10.34226396,764,1,Very High,2025,June,Monday,2,2
CONV01847,U7215,28577.46,01-07-2025,10.26040857,872,1,Very High,2025,July,Tuesday,3,1
CONV01848,U0808,7171,17-03-2025,8.877939835,1734,0,Very High,2025,March,Monday,1,17
CONV01849,U6251,6112.73,06-01-2026,8.718292341,1774,0,Very High,2026,January,Tuesday,1,6
CONV01850,U8812,21351.82,19-10-2025,9.968939094,1173,0,Very High,2025,October,Sunday,4,19
CONV01851,U4259,3262.66,02-07-2025,8.090604544,1891,0,Very High,2025,July,Wednesday,3,2
CONV01852,U4934,48578.1,19-03-2025,10.79094868,52,1,Very High,2025,March,Wednesday,1,19
CONV01853,U4489,21851.33,26-10-2025,9.992062831,1145,0,Very High,2025,October,Sunday,4,26
CONV01854,U5157,37935.18,15-08-2025,10.54366055,472,1,Very High,2025,August,Friday,3,15
CONV01855,U5226,25567.88,13-05-2025,10.14913127,1003,0,Very High,2025,May,Tuesday,2,13
CONV01856,U4229,6974.9,16-08-2025,8.850216631,1743,0,Very High,2025,August,Saturday,3,16
CONV01857,U5473,11830.65,07-11-2025,9.378533423,1547,0,Very High,2025,November,Friday,4,7
CONV01858,U1941,9461.68,24-04-2025,9.15511092,1644,0,Very High,2025,April,Thursday,2,24
CONV01859,U6574,3832.95,10-03-2025,8.251650882,1869,0,Very High,2025,March,Monday,1,10
CONV01860,U1513,47848.99,27-07-2025,10.77582619,80,1,Very High,2025,July,Sunday,3,27
CONV01861,U0246,26055.38,09-03-2025,10.16801793,980,1,Very High,2025,March,Sunday,1,9
CONV01862,U2833,47117.54,06-11-2025,10.76042183,108,1,Very High,2025,November,Thursday,4,6
CONV01863,U4311,21536.91,30-03-2025,9.977569917,1160,0,Very High,2025,March,Sunday,1,30
CONV01864,U7844,17613.1,13-07-2025,9.776454997,1301,0,Very High,2025,July,Sunday,3,13
CONV01865,U2766,9154.01,12-07-2025,9.122056549,1661,0,Very High,2025,July,Saturday,3,12
CONV01866,U5314,37744.86,09-06-2025,10.53863108,481,1,Very High,2025,June,Monday,2,9
CONV01867,U6020,17257.69,31-05-2025,9.756071064,1320,0,Very High,2025,May,Saturday,2,31
CONV01868,U7332,38384.82,19-06-2025,10.5554434,455,1,Very High,2025,June,Thursday,2,19
CONV01869,U3380,32430.71,26-05-2025,10.38689193,715,1,Very High,2025,May,Monday,2,26
CONV01870,U8830,41072.56,11-08-2025,10.62311988,338,1,Very High,2025,August,Monday,3,11
CONV01871,U1103,41421.73,15-11-2025,10.63158504,317,1,Very High,2025,November,Saturday,4,15
CONV01872,U3761,25400.55,20-06-2025,10.14256547,1008,0,Very High,2025,June,Friday,2,20
CONV01873,U0194,31901.28,22-01-2025,10.37043276,735,1,Very High,2025,January,Wednesday,1,22
CONV01874,U4696,21536.74,26-09-2025,9.977562024,1161,0,Very High,2025,September,Friday,3,26
CONV01875,U4291,26820.98,02-09-2025,10.19697698,946,1,Very High,2025,September,Tuesday,3,2
CONV01876,U3563,27847.32,19-08-2025,10.23452792,911,1,Very High,2025,August,Tuesday,3,19
CONV01877,U8231,43769.61,13-10-2025,10.68671787,232,1,Very High,2025,October,Monday,4,13
CONV01878,U8646,44392.88,13-10-2025,10.7008569,208,1,Very High,2025,October,Monday,4,13
CONV01879,U2177,42067.41,24-09-2025,10.64705238,293,1,Very High,2025,September,Wednesday,3,24
CONV01880,U9802,35668.39,09-10-2025,10.48204818,572,1,Very High,2025,October,Thursday,4,9
CONV01881,U7366,12294.22,19-04-2025,9.416965848,1526,0,Very High,2025,April,Saturday,2,19
CONV01882,U0493,28545.77,25-07-2025,10.25929907,875,1,Very High,2025,July,Friday,3,25
CONV01883,U2749,40902.61,16-03-2025,10.6189736,344,1,Very High,2025,March,Sunday,1,16
CONV01884,U8553,19280.42,18-07-2025,9.866897217,1247,0,Very High,2025,July,Friday,3,18
CONV01885,U0184,15125.85,19-10-2025,9.624226589,1394,0,Very High,2025,October,Sunday,4,19
CONV01886,U9061,12576.45,28-06-2025,9.439660807,1511,0,Very High,2025,June,Saturday,2,28
CONV01887,U4528,7343.51,14-08-2025,8.901708374,1728,0,Very High,2025,August,Thursday,3,14
CONV01888,U0572,38768.19,02-01-2025,10.56538114,433,1,Very High,2025,January,Thursday,1,2
CONV01889,U5398,41787.51,08-11-2025,10.6403767,304,1,Very High,2025,November,Saturday,4,8
CONV01890,U6389,4154.37,02-09-2025,8.332156753,1854,0,Very High,2025,September,Tuesday,3,2
CONV01891,U3684,22627.54,04-06-2025,10.02696722,1112,0,Very High,2025,June,Wednesday,2,4
CONV01892,U0688,18680.57,12-10-2025,9.835292755,1266,0,Very High,2025,October,Sunday,4,12
CONV01893,U2308,28589.67,01-08-2025,10.26083572,869,1,Very High,2025,August,Friday,3,1
CONV01894,U8651,28122.49,16-05-2025,10.24436045,896,1,Very High,2025,May,Friday,2,16
CONV01895,U7952,2016.43,06-12-2025,7.609579703,1934,0,Very High,2025,December,Saturday,4,6
CONV01896,U9329,34814.07,28-08-2025,10.45780562,614,1,Very High,2025,August,Thursday,3,28
CONV01897,U5874,29076.96,16-09-2025,10.27773578,840,1,Very High,2025,September,Tuesday,3,16
CONV01898,U0096,7390.41,22-10-2025,8.908073794,1725,0,Very High,2025,October,Wednesday,4,22
CONV01899,U7546,35450.28,28-09-2025,10.47591464,586,1,Very High,2025,September,Sunday,3,28
CONV01900,U1583,41821.89,22-10-2025,10.64119908,302,1,Very High,2025,October,Wednesday,4,22
CONV01901,U2258,8554.58,31-08-2025,9.054338981,1678,0,Very High,2025,August,Sunday,3,31
CONV01902,U4331,7028.57,02-08-2025,8.857880817,1738,0,Very High,2025,August,Saturday,3,2
CONV01903,U5226,642.86,29-08-2025,6.467481311,1993,0,High,2025,August,Friday,3,29
CONV01904,U9413,3636.78,22-01-2025,8.199128884,1877,0,Very High,2025,January,Wednesday,1,22
CONV01905,U7527,7232.62,25-04-2025,8.886494881,1731,0,Very High,2025,April,Friday,2,25
CONV01906,U5376,4903.49,09-06-2025,8.497906391,1823,0,Very High,2025,June,Monday,2,9
CONV01907,U1477,19779.56,09-04-2025,9.892454916,1224,0,Very High,2025,April,Wednesday,2,9
CONV01908,U9216,47465.17,27-11-2025,10.76777253,91,1,Very High,2025,November,Thursday,4,27
CONV01909,U1790,9703.52,05-12-2025,9.180347035,1637,0,Very High,2025,December,Friday,4,5
CONV01910,U0873,2670.58,02-11-2025,7.890425337,1920,0,Very High,2025,November,Sunday,4,2
CONV01911,U7928,49404.73,14-05-2025,10.80782169,18,1,Very High,2025,May,Wednesday,2,14
CONV01912,U2308,20953.62,04-11-2025,9.950114426,1189,0,Very High,2025,November,Tuesday,4,4
CONV01913,U4572,41898.45,01-09-2025,10.64302798,299,1,Very High,2025,September,Monday,3,1
CONV01914,U1355,4000.8,28-04-2025,8.294499539,1859,0,Very High,2025,April,Monday,2,28
CONV01915,U6608,3901.68,22-05-2025,8.269418776,1865,0,Very High,2025,May,Thursday,2,22
CONV01916,U3965,26732.01,04-07-2025,10.19365441,952,1,Very High,2025,July,Friday,3,4
CONV01917,U3175,49491.46,06-11-2025,10.80957561,13,1,Very High,2025,November,Thursday,4,6
CONV01918,U5209,49079.16,26-05-2025,10.80121016,32,1,Very High,2025,May,Monday,2,26
CONV01919,U0870,14196.66,18-08-2025,9.560832441,1438,0,Very High,2025,August,Monday,3,18
CONV01920,U5968,28446.27,15-08-2025,10.25580748,882,1,Very High,2025,August,Friday,3,15
CONV01921,U1756,35141.94,14-02-2025,10.46717902,600,1,Very High,2025,February,Friday,1,14
CONV01922,U1366,25621.76,05-03-2025,10.1512363,1000,0,Very High,2025,March,Wednesday,1,5
CONV01923,U7294,34493.51,21-12-2025,10.44855546,625,1,Very High,2025,December,Sunday,4,21
